complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR001353,Vehicles blocking entire street Concern regarding parking on the main street of East Zone.. Reference ID: 3480.,Parking,East Zone,2023-12-09 05:00:00,Low,Police,Open,2.0
GR001354,Road subsidence near municipal area Immediate attention needed for road damage near West Zone.. Reference ID: 7114.,Road Damage,West Zone,2023-05-16 19:00:00,Medium,Police,Open,22.0
GR001355,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in Residential Area.. Reference ID: 7679.,Pothole,Residential Area,2023-01-24 17:00:00,High,Utilities,Resolved,11.0
GR001356,Garbage not collected for days The sanitation status in South District is critical.. Reference ID: 4648.,Sanitation,South District,2023-02-17 13:00:00,High,Public Works,Open,30.0
GR001357,Parking violation enforcement needed Large parking problem reported by citizens in Commercial Area.. Reference ID: 1011.,Parking,Commercial Area,2023-06-09 15:00:00,Medium,Utilities,In Progress,
GR001358,Frequent theft in the area Immediate attention needed for community safety near Suburb Area.. Reference ID: 9074.,Community Safety,Suburb Area,2023-10-20 06:00:00,High,Municipal Services,Open,52.0
GR001359,Garbage not collected for days Please check the sanitation issue at West Zone.. Reference ID: 7616.,Sanitation,West Zone,2023-05-25 19:00:00,Medium,Public Works,Open,
GR001360,Dirty streets need immediate cleaning Immediate attention needed for sanitation near Central City.. Reference ID: 9518.,Sanitation,Central City,2023-09-22 18:00:00,Medium,Police,Open,24.0
GR001361,Garbage not collected for days Immediate attention needed for sanitation near Downtown.. Reference ID: 1786.,Sanitation,Downtown,2023-04-12 05:00:00,Medium,Public Works,Open,54.0
GR001362,Water pipeline burst causing shortage The water supply status in East Zone is critical.. Reference ID: 1191.,Water Supply,East Zone,2023-10-20 15:00:00,High,Utilities,In Progress,
GR001363,No coordination between signals Large traffic light problem reported by citizens in Industrial Zone.. Reference ID: 8425.,Traffic Light,Industrial Zone,2023-11-15 08:00:00,Medium,Utilities,Open,42.0
GR001364,Inadequate police patrolling Large community safety problem reported by citizens in Suburb Area.. Reference ID: 5182.,Community Safety,Suburb Area,2023-06-24 15:00:00,High,Utilities,Resolved,
GR001365,Traffic noise intolerable at night Please check the noise pollution issue at Commercial Area.. Reference ID: 6987.,Noise Pollution,Commercial Area,2023-08-07 20:00:00,Medium,Public Works,Resolved,
GR001366,No water supply for 5 days Please check the water supply issue at Residential Area.. Reference ID: 5844.,Water Supply,Residential Area,2023-03-06 11:00:00,Medium,Police,In Progress,6.0
GR001367,Street crime increasing daily Concern regarding community safety on the main street of East Zone.. Reference ID: 4192.,Community Safety,East Zone,2023-03-14 21:00:00,High,Municipal Services,Open,
GR001368,Loud music from nearby establishment Concern regarding noise pollution on the main street of Commercial Area.. Reference ID: 9692.,Noise Pollution,Commercial Area,2023-09-26 01:00:00,Low,Police,Resolved,
GR001369,Inadequate police patrolling Large community safety problem reported by citizens in East Zone.. Reference ID: 2640.,Community Safety,East Zone,2023-12-15 05:00:00,High,Municipal Services,Resolved,
GR001370,Signal timing causes congestion The traffic light status in Industrial Zone is critical.. Reference ID: 1801.,Traffic Light,Industrial Zone,2023-07-25 09:00:00,High,Utilities,Resolved,58.0
GR001371,Road subsidence near municipal area Large road damage problem reported by citizens in Residential Area.. Reference ID: 5915.,Road Damage,Residential Area,2023-01-01 02:00:00,Medium,Police,Resolved,20.0
GR001372,No water supply for 5 days Please check the water supply issue at Downtown.. Reference ID: 7723.,Water Supply,Downtown,2023-03-13 04:00:00,Medium,Utilities,Open,52.0
GR001373,Low water pressure affecting households Immediate attention needed for water supply near Industrial Zone.. Reference ID: 7406.,Water Supply,Industrial Zone,2023-10-30 06:00:00,Medium,Municipal Services,In Progress,
GR001374,Faulty electrical connection creating hazard Please check the electricity issue at East Zone.. Reference ID: 3487.,Electricity,East Zone,2023-04-16 14:00:00,High,Municipal Services,Resolved,
GR001375,Construction noise disturbing residents Concern regarding noise pollution on the main street of North District.. Reference ID: 6098.,Noise Pollution,North District,2023-09-26 03:00:00,Low,Utilities,Open,20.0
GR001376,Street lighting system failure in the area Large street light problem reported by citizens in Commercial Area.. Reference ID: 2153.,Street Light,Commercial Area,2023-06-24 08:00:00,Medium,Public Works,In Progress,17.0
GR001377,Street lighting system failure in the area Concern regarding street light on the main street of Residential Area.. Reference ID: 3759.,Street Light,Residential Area,2023-12-30 22:00:00,Low,Utilities,In Progress,
GR001378,Dark road at night due to non-functional lights Large street light problem reported by citizens in South District.. Reference ID: 9102.,Street Light,South District,2023-12-26 13:00:00,Medium,Utilities,Open,56.0
GR001379,No electricity for one week Concern regarding electricity on the main street of Central City.. Reference ID: 6387.,Electricity,Central City,2023-08-03 21:00:00,Low,Police,In Progress,
GR001380,Multiple broken street lights on the avenue Concern regarding street light on the main street of Residential Area.. Reference ID: 9109.,Street Light,Residential Area,2023-04-24 18:00:00,Low,Utilities,Resolved,
GR001381,Uneven road surface causing accidents Concern regarding road damage on the main street of Commercial Area.. Reference ID: 9502.,Road Damage,Commercial Area,2023-12-08 12:00:00,High,Public Works,Resolved,
GR001382,Street light not working for 3 weeks Please check the street light issue at Downtown.. Reference ID: 4909.,Street Light,Downtown,2023-07-04 18:00:00,Medium,Utilities,In Progress,3.0
GR001383,Industrial noise exceeding permissible levels Concern regarding noise pollution on the main street of Residential Area.. Reference ID: 9564.,Noise Pollution,Residential Area,2023-01-20 12:00:00,Low,Utilities,Resolved,14.0
GR001384,Traffic light not functioning properly The traffic light status in East Zone is critical.. Reference ID: 2618.,Traffic Light,East Zone,2023-05-30 13:00:00,High,Public Works,Resolved,58.0
GR001385,No electricity for one week The electricity status in Suburb Area is critical.. Reference ID: 5074.,Electricity,Suburb Area,2023-05-22 14:00:00,High,Public Works,In Progress,41.0
GR001386,Electricity bill overcharged without reason Concern regarding electricity on the main street of East Zone.. Reference ID: 9966.,Electricity,East Zone,2023-11-28 10:00:00,Low,Utilities,In Progress,12.0
GR001387,Road subsidence near municipal area The road damage status in South District is critical.. Reference ID: 9818.,Road Damage,South District,2023-04-27 10:00:00,High,Police,Open,6.0
GR001388,Parking violation enforcement needed Large parking problem reported by citizens in Suburb Area.. Reference ID: 7270.,Parking,Suburb Area,2023-04-14 08:00:00,Medium,Utilities,In Progress,29.0
GR001389,Loud music from nearby establishment The noise pollution status in East Zone is critical.. Reference ID: 1260.,Noise Pollution,East Zone,2023-02-27 06:00:00,High,Police,Resolved,36.0
GR001390,Electricity bill overcharged without reason Immediate attention needed for electricity near Commercial Area.. Reference ID: 2244.,Electricity,Commercial Area,2023-04-12 02:00:00,Medium,Public Works,Resolved,57.0
GR001391,Vehicles blocking entire street The parking status in Central City is critical.. Reference ID: 9729.,Parking,Central City,2023-07-01 12:00:00,High,Municipal Services,In Progress,
GR001392,Frequent power outages affecting business The electricity status in Downtown is critical.. Reference ID: 4683.,Electricity,Downtown,2023-08-15 01:00:00,High,Municipal Services,Resolved,
GR001393,Faulty electrical connection creating hazard Large electricity problem reported by citizens in North District.. Reference ID: 4587.,Electricity,North District,2023-05-06 07:00:00,High,Utilities,Resolved,10.0
GR001394,Multiple potholes near the market making driving dangerous Please check the pothole issue at Central City.. Reference ID: 8917.,Pothole,Central City,2023-08-13 13:00:00,High,Municipal Services,In Progress,
GR001395,Street crime increasing daily Concern regarding community safety on the main street of Downtown.. Reference ID: 7342.,Community Safety,Downtown,2023-05-14 22:00:00,High,Police,In Progress,24.0
GR001396,Contaminated water from municipal supply Please check the water supply issue at Suburb Area.. Reference ID: 3203.,Water Supply,Suburb Area,2023-06-14 22:00:00,Medium,Municipal Services,Resolved,7.0
GR001397,Inadequate police patrolling Please check the community safety issue at Residential Area.. Reference ID: 4732.,Community Safety,Residential Area,2023-06-28 22:00:00,High,Municipal Services,In Progress,
GR001398,New potholes appeared after rain Immediate attention needed for pothole near Residential Area.. Reference ID: 8146.,Pothole,Residential Area,2023-02-03 05:00:00,Medium,Public Works,Resolved,42.0
GR001399,New potholes appeared after rain Large pothole problem reported by citizens in Suburb Area.. Reference ID: 2044.,Pothole,Suburb Area,2023-12-16 11:00:00,Medium,Public Works,Resolved,
GR001400,Faulty electrical connection creating hazard Immediate attention needed for electricity near North District.. Reference ID: 3184.,Electricity,North District,2023-07-22 06:00:00,High,Utilities,In Progress,44.0
GR001401,Electricity bill overcharged without reason Concern regarding electricity on the main street of Suburb Area.. Reference ID: 9322.,Electricity,Suburb Area,2023-07-28 04:00:00,Low,Police,Open,4.0
GR001402,Construction noise disturbing residents Please check the noise pollution issue at Downtown.. Reference ID: 2042.,Noise Pollution,Downtown,2023-09-29 13:00:00,Medium,Municipal Services,Resolved,
GR001403,Signal timing causes congestion Please check the traffic light issue at East Zone.. Reference ID: 9109.,Traffic Light,East Zone,2023-03-03 10:00:00,Medium,Public Works,Open,37.0
GR001404,Parking violation enforcement needed Immediate attention needed for parking near Industrial Zone.. Reference ID: 3269.,Parking,Industrial Zone,2023-06-25 05:00:00,Medium,Public Works,In Progress,46.0
GR001405,Parking violation enforcement needed Please check the parking issue at Central City.. Reference ID: 4023.,Parking,Central City,2023-05-14 12:00:00,Medium,Municipal Services,Open,42.0
GR001406,Street lighting system failure in the area Please check the street light issue at Suburb Area.. Reference ID: 9583.,Street Light,Suburb Area,2023-05-12 00:00:00,Medium,Public Works,Resolved,
GR001407,Loud music from nearby establishment Please check the noise pollution issue at South District.. Reference ID: 9669.,Noise Pollution,South District,2023-01-07 00:00:00,Medium,Police,In Progress,52.0
GR001408,Traffic light stuck on red Please check the traffic light issue at Downtown.. Reference ID: 3824.,Traffic Light,Downtown,2023-04-07 20:00:00,Medium,Utilities,Open,23.0
GR001409,Dark road at night due to non-functional lights Concern regarding street light on the main street of East Zone.. Reference ID: 3898.,Street Light,East Zone,2023-08-14 22:00:00,Low,Municipal Services,Resolved,
GR001410,Entire road surface needs repair Concern regarding road damage on the main street of North District.. Reference ID: 2970.,Road Damage,North District,2023-06-09 09:00:00,Medium,Public Works,In Progress,38.0
GR001411,Frequent theft in the area Immediate attention needed for community safety near East Zone.. Reference ID: 4164.,Community Safety,East Zone,2023-11-05 04:00:00,High,Police,In Progress,36.0
